
duration_min
59.983333333333334
59.983333333333334
59.983333333333334
59.983333333333334
59.96666666666667
59.96666666666667
59.95
59.95
59.93333333333333
59.916666666666664
59.916666666666664
59.916666666666664
59.916666666666664
59.916666666666664
59.916666666666664
59.9
59.9
59.9
59.88333333333333
59.88333333333333
59.88333333333333
59.88333333333333
59.86666666666667
59.86666666666667
59.86666666666667
59.85
59.85
59.85
59.833333333333336
59.833333333333336
59.833333333333336
59.833333333333336
59.81666666666667
59.81666666666667
59.8
59.8
59.8
59.8
59.78333333333333
59.78333333333333
59.766666666666666
59.766666666666666
59.75
59.75
59.75
59.733333333333334
59.733333333333334
59.733333333333334
59.733333333333334
59.7
59.68333333333333
59.68333333333333
59.68333333333333
59.68333333333333
59.666666666666664
59.65
59.65
59.63333333333333
59.63333333333333
59.63333333333333
59.61666666666667
59.61666666666667
59.61666666666667
59.61666666666667
59.6
59.6
59.583333333333336
59.583333333333336
59.56666666666667
59.56666666666667
59.55
59.55
59.55
59.53333333333333
59.53333333333333
59.53333333333333
59.516666666666666
59.516666666666666
59.483333333333334
59.483333333333334
59.483333333333334
59.46666666666667
59.46666666666667
59.46666666666667
59.46666666666667
59.46666666666667
59.46666666666667
59.45
59.43333333333333
59.43333333333333
59.416666666666664
59.4
59.38333333333333
59.38333333333333
59.36666666666667
59.36666666666667
59.36666666666667
59.36666666666667
59.35
59.35
59.35
59.333333333333336
59.31666666666667
59.28333333333333
59.28333333333333
59.28333333333333
59.25
59.25
59.25
59.233333333333334
59.233333333333334
59.233333333333334
59.21666666666667
59.21666666666667
59.2
59.2
59.18333333333333
59.18333333333333
59.18333333333333
59.18333333333333
59.166666666666664
59.166666666666664
59.166666666666664
59.166666666666664
59.15
59.15
59.15
59.15
59.15
59.13333333333333
59.13333333333333
59.13333333333333
59.11666666666667
59.11666666666667
59.1
59.1
59.06666666666667
59.05
59.05
59.05
59.05
59.03333333333333
59.03333333333333
59.03333333333333
59.016666666666666
59.016666666666666
59.016666666666666
59.016666666666666
59.016666666666666
59.016666666666666
59.0
59.0
58.983333333333334
58.96666666666667
58.95
58.95
58.95
58.95
58.93333333333333
58.93333333333333
58.93333333333333
58.916666666666664
58.916666666666664
58.9
58.9
58.88333333333333
58.86666666666667
58.86666666666667
58.86666666666667
58.86666666666667
58.85
58.85
58.85
58.81666666666667
58.81666666666667
58.81666666666667
58.8
58.78333333333333
58.78333333333333
58.78333333333333
58.78333333333333
58.766666666666666
58.766666666666666
58.75
58.75
58.733333333333334
58.733333333333334
58.71666666666667
58.71666666666667
58.71666666666667
58.71666666666667
58.71666666666667
58.71666666666667
58.71666666666667
58.7
58.68333333333333
58.68333333333333
58.68333333333333
58.666666666666664
58.666666666666664
58.65
58.63333333333333
58.63333333333333
58.63333333333333
58.63333333333333
58.63333333333333
58.63333333333333
58.63333333333333
58.61666666666667
58.61666666666667
58.61666666666667
58.61666666666667
58.6
58.6
58.6
58.6
58.583333333333336
58.583333333333336
58.583333333333336
58.583333333333336
58.56666666666667
58.56666666666667
58.56666666666667
58.55
58.53333333333333
58.53333333333333
58.53333333333333
58.516666666666666
58.516666666666666
58.516666666666666
58.5
58.5
58.483333333333334
58.483333333333334
58.483333333333334
58.46666666666667
58.46666666666667
58.46666666666667
58.46666666666667
58.46666666666667
58.45
58.45
58.45
58.45
58.43333333333333
58.416666666666664
58.416666666666664
58.416666666666664
58.4
58.4
58.4
58.4
58.4
58.4
58.38333333333333
58.38333333333333
58.36666666666667
58.36666666666667
58.36666666666667
58.36666666666667
58.35
58.35
58.35
58.35
58.35
58.333333333333336
58.333333333333336
58.333333333333336
58.333333333333336
58.333333333333336
58.333333333333336
58.31666666666667
58.3
58.3
58.3
58.28333333333333
58.28333333333333
58.266666666666666
58.266666666666666
58.25
58.233333333333334
58.233333333333334
58.21666666666667
58.2
58.2
58.18333333333333
58.18333333333333
58.18333333333333
58.18333333333333
58.18333333333333
58.18333333333333
58.18333333333333
58.18333333333333
58.166666666666664
58.166666666666664
58.166666666666664
58.166666666666664
58.166666666666664
58.15
58.13333333333333
58.13333333333333
58.13333333333333
58.11666666666667
58.11666666666667
58.1
58.1
58.1
58.1
58.083333333333336
58.083333333333336
58.083333333333336
58.083333333333336
58.083333333333336
58.083333333333336
58.083333333333336
58.06666666666667
58.06666666666667
58.06666666666667
58.06666666666667
58.06666666666667
58.05
58.05
58.03333333333333
58.03333333333333
58.03333333333333
58.03333333333333
58.03333333333333
58.03333333333333
58.016666666666666
58.0
58.0
57.983333333333334
57.96666666666667
57.96666666666667
57.96666666666667
57.96666666666667
57.96666666666667
57.96666666666667
57.95
57.93333333333333
57.93333333333333
57.916666666666664
57.916666666666664
57.916666666666664
57.916666666666664
57.9
57.9
57.9
57.9
57.9
